,antecedent,consequent,confidence,lift,support
309,SINVASTATINA MG CPR REVEST 20mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0380391106348781,5.032878163756634,0.0006857849339811
123,"LOSARTAN POTAS.MG CPR REVEST 50mg x 30, 7891721201806",HIDROCLOROTIAZI.MG CPR 25mg x 30,0.1362196409714889,5.031379111458873,0.0006230018062222
69,ATENOLOL MG CPR 25mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.2185303514376997,4.94366127274041,0.0016516792071939
314,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,ATENOLOL MG CPR 25mg x 30,0.0373647984267453,4.94366127274041,0.0016516792071939
289,HIDROCLOROTIAZI.MG CPR 25mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.0460221191580449,4.907019586561845,0.0012460036124445
125,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.1328527291452111,4.907019586561845,0.0012460036124445
170,MALEA.ENALAPRIL MG CPR 10mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0880195599022004,4.882267911189242,0.0008693048458915
277,SINVASTATINA MG CPR REVEST 20mg x 30,MALEA.ENALAPRIL MG CPR 10mg x 30,0.0482185909456201,4.882267911189241,0.0008693048458915
75,HIDROCLOROTIAZI.MG CPR 25mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.2117461746174617,4.79018752416048,0.0045445325554664
154,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.1028078225718343,4.790187524160479,0.0045445325554664
156,GLIBENCLAMIDA MG CPR 5.00MG x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.1020309477756286,4.753990123383712,0.0010190184582395
280,HIDROCLOROTIAZI.MG CPR 25mg x 30,GLIBENCLAMIDA MG CPR 5.00MG x 30,0.0474797479747974,4.753990123383711,0.0010190184582395
411,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0117994100294985,4.671528565063142,0.0005215829075349
80,SINVASTATINA MG CPR REVEST 20mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.2065009560229445,4.671528565063142,0.0005215829075349
100,"HIDROCLOROTIAZI.MG CPR 25mg x 30, 7891721201806",LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1673151750972762,4.636591914613519,0.0006230018062222
61,GLIBENCLAMIDA MG CPR 5.00MG x 30,7891721201806,0.2490328820116054,4.61021427045928,0.002487177753523
288,7891721201806,GLIBENCLAMIDA MG CPR 5.00MG x 30,0.046043808672329,4.610214270459279,0.002487177753523
323,HIDROCLOROTIAZI.MG CPR 25mg x 30,ATENOLOL MG CPR 25mg x 30,0.0344284428442844,4.555157975861484,0.0007389091190078
160,ATENOLOL MG CPR 25mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0977635782747603,4.555157975861484,0.0007389091190078
399,7891058002916,7896641810695,0.0134163871586008,4.55413763579379,0.0006761259912489
65,7896641810695,7891058002916,0.2295081967213114,4.55413763579379,0.0006761259912489
381,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,SINVASTATINA MG CPR REVEST 40mg x 30,0.0158418005025674,4.549562962084083,0.0007002733480793
82,SINVASTATINA MG CPR REVEST 40mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.2011095700416088,4.549562962084083,0.0007002733480793
266,EPOCLER NF AMP.OR ABACA 10ML x 60,SAL FRUTA ENO LARANJA 2ENV - GSK (FR30),0.0518934081346423,4.510979376647907,0.0007147617621775
235,SAL FRUTA ENO LARANJA 2ENV - GSK (FR30),EPOCLER NF AMP.OR ABACA 10ML x 60,0.0621326616288832,4.510979376647907,0.0007147617621775
134,CLOR.METFORMINA MG CPR REVEST 850MG x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.1174432036965729,4.337856697078093,0.0014729887666496
258,HIDROCLOROTIAZI.MG CPR 25mg x 30,CLOR.METFORMINA MG CPR REVEST 850MG x 30,0.0544059935783089,4.337856697078093,0.0014729887666496
296,CLOR.METFORMINA MG CPR REVEST 850MG x 30,MALEA.ENALAPRIL MG CPR 10mg x 30,0.0427416249518675,4.327709704539656,0.0005360713216331
260,MALEA.ENALAPRIL MG CPR 10mg x 30,CLOR.METFORMINA MG CPR REVEST 850MG x 30,0.0542787286063569,4.327709704539656,0.0005360713216331
137,GLIBENCLAMIDA MG CPR 5.00MG x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.11605415860735,4.286551228960957,0.0011590731278554
295,HIDROCLOROTIAZI.MG CPR 25mg x 30,GLIBENCLAMIDA MG CPR 5.00MG x 30,0.0428112736353906,4.286551228960957,0.0011590731278554
264,HIDROCLOROTIAZI.MG CPR 25mg x 30,CLOR.METFORMINA MG CPR REVEST 850MG x 30,0.0531053105310531,4.23415164003886,0.0011397552423911
166,CLOR.METFORMINA MG CPR REVEST 850MG x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0908740854832499,4.23415164003886,0.0011397552423911
386,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,SINVASTATINA MG CPR REVEST 40mg x 30,0.0147216274089935,4.227863543080483,0.000531241850267
107,SINVASTATINA MG CPR REVEST 40mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1525658807212205,4.227863543080482,0.000531241850267
139,ARADOIS CPR REVEST 50mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.1132075471698113,4.181409406363802,0.0020283779737469
204,HIDROCLOROTIAZI.MG CPR 25mg x 30,ARADOIS CPR REVEST 50mg x 30,0.0749197288619336,4.181409406363802,0.0020283779737469
250,SAL FRUTA ENO TRAD 2ENV - GSK (FR30),EPOCLER NF AMP.OR ABACA 10ML x 60,0.0575603936773039,4.1790218217426025,0.0009320879736504
221,EPOCLER NF AMP.OR ABACA 10ML x 60,SAL FRUTA ENO TRAD 2ENV - GSK (FR30),0.067671809256662,4.1790218217426025,0.0009320879736504
203,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0751802265705458,4.170095921283248,0.0007051028194453
307,SINVASTATINA MG CPR REVEST 20mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.0391106348781141,4.170095921283247,0.0007051028194453
279,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,ATENOLOL MG CPR 25mg x 30,0.0476346553042718,4.149485484481756,0.002105649515604
91,ATENOLOL MG CPR 25mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1834244846445099,4.149485484481756,0.002105649515604
109,HIDROCLOROTIAZI.MG CPR 25mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.149482697110239,4.142423210524668,0.0040470970047618
143,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.1121520342612419,4.142423210524667,0.0040470970047618
92,"SINVASTATINA MG CPR REVEST 20mg x 30, 7891721201806",LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1805337519623233,4.084090434701476,0.0005553892070973
395,7891721201806,ATENOLOL MG CPR 25mg x 30,0.0136790344210996,4.046297464716776,0.0007389091190078
68,ATENOLOL MG CPR 25mg x 30,7891721201806,0.2185714285714285,4.046297464716776,0.0007389091190078
286,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,ATENOLOL MG CPR 25mg x 30,0.046306209850107,4.033763745890985,0.0016709970926582
110,ATENOLOL MG CPR 25mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1455616323096339,4.033763745890984,0.0016709970926582
290,CLOR.METFORMINA MG CPR REVEST 850MG x 30,ATENOLOL MG CPR 25mg x 30,0.045822102425876,3.9915928365615225,0.0005747070925616
273,ATENOLOL MG CPR 25mg x 30,CLOR.METFORMINA MG CPR REVEST 850MG x 30,0.0500631047538914,3.991592836561522,0.0005747070925616
73,"SINVASTATINA MG CPR REVEST 20mg x 30, LOSARTAN POTAS.MG CPR REVEST 50mg x 30",7891721201806,0.2149532710280373,3.9793164242831898,0.0005553892070973
213,HIDROCLOROTIAZI.MG CPR 25mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0697466999643239,3.868709131533041,0.0018883233041311
153,SINVASTATINA MG CPR REVEST 20mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.1047414947763193,3.868709131533041,0.0018883233041311
214,"HIDROCLOROTIAZI.MG CPR 25mg x 30, LOSARTAN POTAS.MG CPR REVEST 50mg x 30",SINVASTATINA MG CPR REVEST 20mg x 30,0.0695384615384615,3.857158564981764,0.0005457302643652
188,SINVASTATINA MG CPR REVEST 20mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0817037235467452,3.806871378270964,0.0014729887666496
217,HIDROCLOROTIAZI.MG CPR 25mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0686318631863186,3.806871378270964,0.0014729887666496
313,SINVASTATINA MG CPR REVEST 20mg x 30,GLIBENCLAMIDA MG CPR 5.00MG x 30,0.0375033485132601,3.75508624267537,0.0006761259912489
220,GLIBENCLAMIDA MG CPR 5.00MG x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0676982591876208,3.7550862426753695,0.0006761259912489
419,7891721201806,CORUS CPR REVEST 50mg x 30,0.0095663835493965,3.675017644721968,0.0005167534361688
84,CORUS CPR REVEST 50mg x 30,7891721201806,0.1985157699443413,3.675017644721968,0.0005167534361688
194,MALEA.ENALAPRIL MG CPR 10mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0782396088019559,3.645465769070795,0.0007727154185702
319,HIDROCLOROTIAZI.MG CPR 25mg x 30,MALEA.ENALAPRIL MG CPR 10mg x 30,0.036003600360036,3.645465769070795,0.0007727154185702
300,HIDROCLOROTIAZI.MG CPR 25mg x 30,ATENOLOL MG CPR 25mg x 30,0.0415626114876917,3.620545839236193,0.0011252668282929
159,ATENOLOL MG CPR 25mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0980227177114009,3.620545839236193,0.0011252668282929
301,SINVASTATINA MG CPR REVEST 20mg x 30,ATENOLOL MG CPR 25mg x 30,0.0409858023037771,3.570299619951493,0.0007389091190078
229,ATENOLOL MG CPR 25mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.064366848969289,3.5702996199514927,0.0007389091190078
106,CLOR.METFORMINA MG CPR REVEST 850MG x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1536388140161725,3.4756648211315104,0.0019269590750596
293,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,CLOR.METFORMINA MG CPR REVEST 850MG x 30,0.0435922648312028,3.47566482113151,0.0019269590750596
131,ATENOLOL MG CPR 25mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1246006389776357,3.45289848875632,0.0009417469163825
343,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,ATENOLOL MG CPR 25mg x 30,0.0260974304068522,3.45289848875632,0.0009417469163825
93,ARADOIS CPR REVEST 50mg x 30,7891721201806,0.1792452830188679,3.318273293916212,0.0032115984584327
244,7891721201806,ARADOIS CPR REVEST 50mg x 30,0.0594546267322306,3.318273293916212,0.0032115984584327
95,"HIDROCLOROTIAZI.MG CPR 25mg x 30, LOSARTAN POTAS.MG CPR REVEST 50mg x 30",7891721201806,0.1774707757704569,3.285422778058325,0.0008065217181327
113,SINVASTATINA MG CPR REVEST 20mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1433163675328154,3.242147240694836,0.0025837671808443
248,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0584507811646454,3.242147240694836,0.0025837671808443
136,GLIBENCLAMIDA MG CPR 5.00MG x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1165377176015474,3.229461038813117,0.0011639025992214
328,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,GLIBENCLAMIDA MG CPR 5.00MG x 30,0.0322537473233404,3.2294610388131164,0.0011639025992214
98,SINVASTATINA MG CPR REVEST 20mg x 30,7891721201806,0.1706402357353335,3.158972596497956,0.0030763732601829
252,7891721201806,SINVASTATINA MG CPR REVEST 20mg x 30,0.0569512740277156,3.158972596497956,0.0030763732601829
119,GLIBENCLAMIDA MG CPR 5.00MG x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1387814313346228,3.139556509888525,0.0013860582820604
333,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,GLIBENCLAMIDA MG CPR 5.00MG x 30,0.0313558396154266,3.139556509888525,0.0013860582820604
141,CLOR.METFORMINA MG CPR REVEST 850MG x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.1128224874855602,3.12650560810159,0.0014150351102568
306,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,CLOR.METFORMINA MG CPR REVEST 850MG x 30,0.039213062098501,3.1265056081015894,0.0014150351102568
101,"HIDROCLOROTIAZI.MG CPR 25mg x 30, LOSARTAN POTAS.MG CPR REVEST 50mg x 30",7891721201806,0.1650366748166259,3.0552368315494145,0.0006519786344186
337,7891721201806,MALEA.ENALAPRIL MG CPR 10mg x 30,0.0286097451944568,2.8968171439875925,0.0015454308371405
104,MALEA.ENALAPRIL MG CPR 10mg x 30,7891721201806,0.1564792176039119,2.8968171439875925,0.0015454308371405
105,"HIDROCLOROTIAZI.MG CPR 25mg x 30, LOSARTAN POTAS.MG CPR REVEST 50mg x 30",7891721201806,0.1539379474940334,2.8497719520795304,0.0006230018062222
240,ARADOIS CPR REVEST 50mg x 30,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0598382749326145,2.7880812070425374,0.0010721426432662
275,HIDROCLOROTIAZI.MG CPR 25mg x 30,ARADOIS CPR REVEST 50mg x 30,0.0499549954995499,2.788081207042537,0.0010721426432662
114,"HIDROCLOROTIAZI.MG CPR 25mg x 30, LOSARTAN POTAS.MG CPR REVEST 50mg x 30",7891721201806,0.1427692307692307,2.6430113957566794,0.0011204373569269
282,ARADOIS CPR REVEST 50mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0471698113207547,2.616414538360063,0.0008451574890612
285,SINVASTATINA MG CPR REVEST 20mg x 30,ARADOIS CPR REVEST 50mg x 30,0.0468791856415751,2.6164145383600625,0.0008451574890612
256,7891721201806,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0553419758605274,2.578582404507773,0.0029894427755937
117,HIDROCLOROTIAZI.MG CPR 25mg x 30,7891721201806,0.1392889288928893,2.578582404507773,0.0029894427755937
118,ATENOLOL MG CPR 25mg x 30,7891721201806,0.1388304585612116,2.5700949853018864,0.0015937255508012
335,7891721201806,ATENOLOL MG CPR 25mg x 30,0.0295037997317836,2.5700949853018864,0.0015937255508012
121,HIDROCLOROTIAZI.MG CPR 25mg x 30,7891721201806,0.1375312165536924,2.546042803937476,0.0037235224232355
215,7891721201806,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0689316048278945,2.546042803937476,0.0037235224232355
150,7891721201806,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.105677246312025,2.3906633864154405,0.0057084351546879
127,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,7891721201806,0.1291379875450672,2.3906633864154405,0.0057084351546879
372,7891721201806,HIDROCLOROTIAZI.MG CPR 25mg x 30,0.0178810907465355,2.365811125980282,0.0009658942732128
128,HIDROCLOROTIAZI.MG CPR 25mg x 30,7891721201806,0.1277955271565495,2.365811125980282,0.0009658942732128
180,7891721201806,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.0846669646848457,2.3462675376838247,0.0045735093836628
129,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,7891721201806,0.1267398286937901,2.3462675376838247,0.0045735093836628
46,0000023384240,TAXA DE ENTREGA,0.3022113022113022,2.298830926801979,0.0005940249780259
457,TAXA DE ENTREGA,0000023384240,0.0045185702215201,2.2988309268019784,0.0005940249780259
377,7891721201806,ATENOLOL MG CPR 25mg x 30,0.01636119803308,2.1647171802719583,0.0008837932599897
135,ATENOLOL MG CPR 25mg x 30,7891721201806,0.1169329073482428,2.1647171802719583,0.0008837932599897
315,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,SINVASTATINA MG CPR REVEST 20mg x 30,0.0372055674518201,2.0637179768842167,0.0013425930397658
206,SINVASTATINA MG CPR REVEST 20mg x 30,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.0744709349049022,2.0637179768842167,0.0013425930397658
151,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,7891721201806,0.1055612770339855,1.9542001917935736,0.0009900416300431
369,7891721201806,LOSARTAN POTAS.MG CPR REVEST 50mg x 30,0.0183281180151989,1.9542001917935736,0.0009900416300431
398,7891058002916,DIPIRONA SODICA MG CPR DI 24X10 500MG x 240,0.013512218495448,1.7175365169456454,0.000680955462615
172,DIPIRONA SODICA MG CPR DI 24X10 500MG x 240,7891058002916,0.0865561694290976,1.7175365169456451,0.000680955462615
384,7891058002916,DIPIRONA SODICA MG CPR 24X10 500MG x 240,0.0151413512218495,1.716976159199677,0.0007630564758381
173,DIPIRONA SODICA MG CPR 24X10 500MG x 240,7891058002916,0.0865279299014238,1.716976159199677,0.0007630564758381
378,7891058002916,7896641810244,0.0162913272640153,1.7088727487039224,0.0008210101322309
174,7896641810244,7891058002916,0.0861195542046605,1.708872748703922,0.0008210101322309
164,7899547505252,7891721201806,0.0922865013774104,1.708451278337896,0.0006471491630526
409,7891721201806,7899547505252,0.0119803308001788,1.708451278337896,0.0006471491630526
67,49411,TAXA DE ENTREGA,0.2229822161422708,1.6961589816263507,0.0015744076653369
410,TAXA DE ENTREGA,49411,0.0119760479041916,1.6961589816263507,0.0015744076653369
370,7891058002916,TORSILAX CPR E F x 200,0.0183037853378054,1.6011907053724863,0.0009224290309182
190,TORSILAX CPR E F x 200,7891058002916,0.0806928601605407,1.601190705372486,0.0009224290309182
299,7891058002916,DIPIRONA SODICA MG CPR 50X10 500MG x 500,0.0415908001916626,1.5386589725363689,0.0020959905728718
196,DIPIRONA SODICA MG CPR 50X10 500MG x 500,7891058002916,0.0775415401107736,1.5386589725363689,0.0020959905728718
404,7891058002916,7891268044409,0.0127455678006708,1.440569192108352,0.0006423196916865
209,7891268044409,7891058002916,0.0725982532751091,1.440569192108352,0.0006423196916865
353,CIMEGRIPE CAPSULAS 400MG x 20,CIMELIDE CPR 100MG x 12,0.0221996271818335,1.4040009784742902,0.0006326607489544
304,CIMELIDE CPR 100MG x 12,CIMEGRIPE CAPSULAS 400MG x 20,0.0400122174709835,1.4040009784742902,0.0006326607489544
316,NIMESULIDA 100MG C/12 (GLOBO),DIPIRONA SODICA MG CPR 50X10 500MG x 500,0.037121906507791,1.3733314642337366,0.0007823743613024
336,DIPIRONA SODICA MG CPR 50X10 500MG x 500,NIMESULIDA 100MG C/12 (GLOBO),0.0289440771842058,1.3733314642337366,0.0007823743613024
342,CIMEGRIPE CAPSULAS 400MG x 20,NIMESULIDA 100MG C/12 (GLOBO),0.0264361972547025,1.2543381933898323,0.000753397533106
321,NIMESULIDA 100MG C/12 (GLOBO),CIMEGRIPE CAPSULAS 400MG x 20,0.0357470210815765,1.2543381933898323,0.000753397533106
236,SAL FRUTA ENO TRAD 2ENV - GSK (FR30),7891058002916,0.0620339994035192,1.2309424038803545,0.0010045300441413
361,7891058002916,SAL FRUTA ENO TRAD 2ENV - GSK (FR30),0.0199329180642069,1.2309424038803545,0.0010045300441413
365,DIPIRONA SODICA MG CPR 50X10 500MG x 500,CIMELIDE CPR 100MG x 12,0.0187600500268,1.186467159025436,0.0005070944934367
329,CIMELIDE CPR 100MG x 12,DIPIRONA SODICA MG CPR 50X10 500MG x 500,0.0320708613317043,1.1864671590254356,0.0005070944934367
401,7891058002916,SAL FRUTA ENO LARANJA 2ENV - GSK (FR30),0.0128413991375179,1.116274470282429,0.0006471491630526
254,SAL FRUTA ENO LARANJA 2ENV - GSK (FR30),7891058002916,0.0562552476910159,1.1162744702824288,0.0006471491630526
417,7891058002916,7896094910683,0.0101581217057977,1.077541494183352,0.0005119239648028
259,7896094910683,7891058002916,0.0543032786885245,1.077541494183352,0.0005119239648028
